cvae,cvae_cali,fnn,fnn_cali,rf,rf_cali,gp,,,,,,,,,,,,,,,,,,,,
0.257738113,0.257184029,0.174982309,0.17844677,0.106198788,0.106744289,0.8957005,,,,,,,,,,,,,,,,,,,,
0.256088972,0.267139912,0.1736691,0.178608894,0.105851173,0.107113838,0.9040005,,,,,,,,,,,,,,,,,,,,
0.25891304,0.262917042,0.1759727,0.178804874,0.106327772,0.107233047,0.8763294,,,,,,,,,,,,,,,,,,,,
0.342764139,0.265165806,0.176671028,0.178231955,0.105875015,0.107439041,0.8865128,,,,,,,,,,,,,,,,,,,,
0.305687666,0.255635977,0.172646046,0.177804947,0.106236219,0.106599808,0.904593,,,,,,,,,,,,,,,,,,,,
0.355333805,0.270220041,0.175479174,0.177959204,0.105827093,0.107495308,0.8844913,,,,,,,,,,,,,,,,,,,,
0.278558969,0.25710988,0.174788713,0.179873943,0.106192827,0.110795021,0.8883527,,,,,,,,,,,,,,,,,,,,
0.244878054,0.261150837,0.17373991,0.178061962,0.105866909,0.110665083,0.9294612,,,,,,,,,,,,,,,,,,,,
0.259275913,0.260072947,0.176680088,0.177824974,0.106142998,0.111884117,0.8797094,,,,,,,,,,,,,,,,,,,,
0.257772923,0.272166967,0.178988695,0.179410934,0.105772972,0.109839916,0.8939031,,,,,,,,,,,,,,,,,,,,
0.255962849,0.341310978,0.178026915,0.179000854,0.106331825,0.111660004,0.8957837,,,,,,,,,,,,,,,,,,,,
0.25701189,0.351830959,0.178148031,0.178279877,0.105756998,0.110788822,0.8934154,,,,,,,,,,,,,,,,,,,,
0.260587215,0.335736036,0.177459955,0.178076982,0.106335163,0.109746218,0.8797642,,,,,,,,,,,,,,,,,,,,
0.245546103,0.261044025,0.177521944,0.179546118,0.105712175,0.107256889,0.9131178,,,,,,,,,,,,,,,,,,,,
0.257166862,0.264900208,0.175403118,0.17903614,0.106425047,0.107073069,0.9171139,,,,,,,,,,,,,,,,,,,,
0.253930092,0.25682497,0.176371098,0.177796841,0.105799913,0.106777191,0.889615,,,,,,,,,,,,,,,,,,,,
0.260613918,0.267153263,0.179338694,0.17830205,0.106305122,0.107274055,0.9044031,,,,,,,,,,,,,,,,,,,,
0.255490065,0.263936043,0.177767038,0.1778512,0.106334925,0.106759071,0.8936565,,,,,,,,,,,,,,,,,,,,
0.256010056,0.262900829,0.177266359,0.179115057,0.105686665,0.107238054,0.8861458,,,,,,,,,,,,,,,,,,,,
0.264252901,0.258684158,0.177379131,0.179042101,0.106311083,0.107093096,0.9318011,,,,,,,,,,,,,,,,,,,,
0.252279758,0.259717226,0.174030781,0.178143024,0.10582304,0.106656075,0.8879608,,,,,,,,,,,,,,,,,,,,
0.255065918,0.261181831,0.179216146,0.179331779,0.106235027,0.11013484,0.8777305,,,,,,,,,,,,,,,,,,,,
0.262927055,0.261700869,0.178470135,0.178352118,0.10581398,0.110576868,0.9124832,,,,,,,,,,,,,,,,,,,,
0.251961946,0.268265963,0.177124023,0.179485083,0.106271982,0.111562014,0.8890603,,,,,,,,,,,,,,,,,,,,
0.260730982,0.259502888,0.17691493,0.178354025,0.105916023,0.110982895,0.9107096,,,,,,,,,,,,,,,,,,,,
0.249780893,0.283488035,0.177556038,0.179194927,0.106216908,0.111861944,0.9187697,,,,,,,,,,,,,,,,,,,,
0.253638744,0.359542608,0.172793865,0.17873311,0.105806112,0.111387968,0.8921491,,,,,,,,,,,,,,,,,,,,
0.255170107,0.271258116,0.176418066,0.17860198,0.10620904,0.112112761,0.8929642,,,,,,,,,,,,,,,,,,,,
0.249810934,0.263915062,0.177608967,0.177698851,0.10594511,0.106683969,0.9263614,,,,,,,,,,,,,,,,,,,,
0.257975101,0.265455008,0.178285122,0.17860198,0.106871128,0.107253313,0.9007768,,,,,,,,,,,,,,,,,,,,
0.259140253,0.269720078,0.176446915,0.178483963,0.106338024,0.107300997,0.9109879,,,,,,,,,,,,,,,,,,,,
0.258638859,0.266492128,0.177869081,0.178578854,0.106361151,0.106691122,0.9074666,,,,,,,,,,,,,,,,,,,,
0.254902124,0.265873194,0.177017927,0.178086281,0.105722904,0.107309103,0.8829971,,,,,,,,,,,,,,,,,,,,
0.262155056,0.258660793,0.177218914,0.178275824,0.106292963,0.106523275,0.8953298,,,,,,,,,,,,,,,,,,,,
0.26018095,0.265983105,0.177071095,0.178398848,0.106405973,0.107215166,0.916666,,,,,,,,,,,,,,,,,,,,
0.258230925,0.243329048,0.17733407,0.177508116,0.105772018,0.106698036,0.9052104,,,,,,,,,,,,,,,,,,,,
0.261171818,0.265146017,0.177906275,0.178695917,0.10630703,0.107032776,0.8988271,,,,,,,,,,,,,,,,,,,,
0.255864143,0.259717226,0.174757957,0.178799868,0.105745316,0.106611967,0.9093862,,,,,,,,,,,,,,,,,,,,
0.253769398,0.272585869,0.179059744,0.179090023,0.106210947,0.107069254,0.901114,,,,,,,,,,,,,,,,,,,,
0.268041134,0.263472795,0.183423042,0.186148167,0.105776072,0.106840134,0.9026798,,,,,,,,,,,,,,,,,,,,
0.254226208,0.252130985,0.187508821,0.187692165,0.106249094,0.107372999,0.9261204,,,,,,,,,,,,,,,,,,,,
0.258874178,0.254168034,0.184421062,0.18477273,0.105878115,0.106709957,0.9129262,,,,,,,,,,,,,,,,,,,,
0.257556915,0.267237902,0.182757139,0.190191031,0.105925798,0.107210159,0.8924892,,,,,,,,,,,,,,,,,,,,
0.261600018,0.255837202,0.197173119,0.189488888,0.106094122,0.106601954,0.9227831,,,,,,,,,,,,,,,,,,,,
0.259913921,0.269543886,0.191790104,0.179608107,0.106270313,0.107184887,0.8989578,,,,,,,,,,,,,,,,,,,,
0.253890038,0.258490801,0.178821087,0.177746296,0.105877638,0.106975794,0.8787559,,,,,,,,,,,,,,,,,,,,
0.25306201,0.261465073,0.180557728,0.178950071,0.106292963,0.106947899,0.9072988,,,,,,,,,,,,,,,,,,,,
0.261166096,0.259522915,0.178275108,0.179136992,0.105863333,0.107097149,0.8909437,,,,,,,,,,,,,,,,,,,,
0.258204222,0.267674923,0.178143024,0.177973032,0.106326103,0.106668949,0.8835184,,,,,,,,,,,,,,,,,,,,
0.259447813,0.262561083,0.177209139,0.180327177,0.10570693,0.107374668,0.907832,,,,,,,,,,,,,,,,,,,,
0.264112234,0.263026953,0.178750992,0.179109097,0.106685877,0.107501984,0.8832133,,,,,,,,,,,,,,,,,,,,
0.257542133,0.264220953,0.178878069,0.17740798,0.106539011,0.107710123,0.8927271,,,,,,,,,,,,,,,,,,,,
0.26077795,0.268966198,0.178009033,0.179495811,0.106373072,0.106710911,0.9061725,,,,,,,,,,,,,,,,,,,,
0.26411581,0.261095762,0.177573919,0.178238869,0.106139183,0.107233763,0.8934645,,,,,,,,,,,,,,,,,,,,
0.257903099,0.259972811,0.17762208,0.178143978,0.105753899,0.106752157,0.8841895,,,,,,,,,,,,,,,,,,,,
0.258903742,0.268682003,0.176970005,0.178189039,0.106112957,0.107128143,0.9151268,,,,,,,,,,,,,,,,,,,,
0.253706932,0.259950876,0.177350283,0.17818594,0.105974197,0.106608868,0.8896662,,,,,,,,,,,,,,,,,,,,
0.258671045,0.263692856,0.176553011,0.178766012,0.107445002,0.106839895,0.8840327,,,,,,,,,,,,,,,,,,,,
0.259247065,0.260846138,0.177873135,0.179035902,0.109698772,0.106835842,0.9062389,,,,,,,,,,,,,,,,,,,,
0.257651806,0.268558025,0.178703785,0.177734852,0.110419035,0.107056856,0.8915849,,,,,,,,,,,,,,,,,,,,
0.257870913,0.263024807,0.17652297,0.177597761,0.109827042,0.106805801,0.8798962,,,,,,,,,,,,,,,,,,,,
0.25514698,0.270898819,0.17716217,0.179615974,0.110872984,0.106955051,0.9125881,,,,,,,,,,,,,,,,,,,,
0.262430906,0.263875008,0.179144859,0.180307865,0.109603882,0.10700202,0.8833187,,,,,,,,,,,,,,,,,,,,
0.260745049,0.270562172,0.177746058,0.178735733,0.11246109,0.106831789,0.9077634,,,,,,,,,,,,,,,,,,,,
0.340181828,0.263446093,0.178206921,0.179303169,0.106210232,0.106989861,0.9375878,,,,,,,,,,,,,,,,,,,,
0.309542179,0.254417181,0.177985907,0.178124189,0.106611013,0.106716871,0.8900039,,,,,,,,,,,,,,,,,,,,
0.354545832,0.261305809,0.178136826,0.178791046,0.106343269,0.107364893,0.8885677,,,,,,,,,,,,,,,,,,,,
0.286376953,0.254209042,0.17730093,0.178504229,0.106266737,0.107519865,0.9127196,,,,,,,,,,,,,,,,,,,,
0.248265982,0.261710882,0.176817894,0.178641319,0.106535912,0.107459068,0.8744259,,,,,,,,,,,,,,,,,,,,
0.259444952,0.354571819,0.178129196,0.178925037,0.106544018,0.106552839,0.8822557,,,,,,,,,,,,,,,,,,,,
0.262184858,0.293972015,0.176211834,0.179368973,0.106864214,0.107069969,0.9349342,,,,,,,,,,,,,,,,,,,,
0.26213789,0.352370977,0.177937746,0.178362131,0.107336044,0.106695175,0.8827337,,,,,,,,,,,,,,,,,,,,
0.259355068,0.270867825,0.177840948,0.178717136,0.107146025,0.108286858,0.8796395,,,,,,,,,,,,,,,,,,,,
0.254823208,0.251775026,0.177695036,0.179066896,0.1057868,0.107444048,0.9134636,,,,,,,,,,,,,,,,,,,,
0.254936695,0.260882854,0.179892063,0.17898488,0.106282949,0.107177973,0.8840504,,,,,,,,,,,,,,,,,,,,
0.257598877,0.260876894,0.181917191,0.179623842,0.105885983,0.106682301,0.9104399,,,,,,,,,,,,,,,,,,,,
0.260805845,0.258011103,0.179745197,0.178514004,0.10633564,0.107248068,0.9015755,,,,,,,,,,,,,,,,,,,,
0.261790037,0.264384031,0.178061008,0.178663015,0.105844975,0.107258081,0.9050767,,,,,,,,,,,,,,,,,,,,
0.261923075,0.252154827,0.174710989,0.178037882,0.106396198,0.106749296,0.8863647,,,,,,,,,,,,,,,,,,,,
0.262699842,0.267019033,0.179352045,0.179640055,0.106003046,0.107028961,0.9088604,,,,,,,,,,,,,,,,,,,,
0.258347988,0.26134181,0.177776337,0.177710056,0.106299162,0.106555939,0.8898809,,,,,,,,,,,,,,,,,,,,
0.263119936,0.26759696,0.179069996,0.17804122,0.105978012,0.107044697,0.8908454,,,,,,,,,,,,,,,,,,,,
0.257157087,0.262427807,0.178214073,0.17877984,0.10652113,0.106611967,0.9206873,,,,,,,,,,,,,,,,,,,,
0.259927988,0.266395092,0.178936005,0.178970098,0.106418133,0.107250214,0.9008981,,,,,,,,,,,,,,,,,,,,
0.25808692,0.254793882,0.177658796,0.179935932,0.106340885,0.107320786,0.8817627,,,,,,,,,,,,,,,,,,,,
0.256004095,0.268403053,0.177917004,0.176864862,0.107022047,0.1077528,0.9127169,,,,,,,,,,,,,,,,,,,,
0.259962082,0.256832123,0.177776814,0.177443266,0.105719805,0.107481003,0.9684448,,,,,,,,,,,,,,,,,,,,
0.261471033,0.266414881,0.179438114,0.179430962,0.106266022,0.107363939,0.882757,,,,,,,,,,,,,,,,,,,,
0.261348009,0.262000084,0.177992821,0.178297997,0.105762243,0.106734276,0.9147779,,,,,,,,,,,,,,,,,,,,
0.259274006,0.263617039,0.178458691,0.179741859,0.106175184,0.107048988,0.8918914,,,,,,,,,,,,,,,,,,,,
0.261582851,0.262529135,0.178436995,0.179229975,0.106006145,0.10650301,0.8834559,,,,,,,,,,,,,,,,,,,,
0.260381222,0.270412922,0.178408861,0.179441214,0.106403112,0.107179165,0.9139272,,,,,,,,,,,,,,,,,,,,
0.25771904,0.260715008,0.173274994,0.17857933,0.106010914,0.107084036,0.8910124,,,,,,,,,,,,,,,,,,,,
0.258100986,0.264243364,0.177948952,0.177773952,0.105999947,0.10656786,0.9004157,,,,,,,,,,,,,,,,,,,,
0.258286715,0.263360023,0.178182125,0.178160906,0.105819225,0.1069839,0.9147965,,,,,,,,,,,,,,,,,,,,
0.260226011,0.260848999,0.177592039,0.178200245,0.106403828,0.10688591,0.9081563,,,,,,,,,,,,,,,,,,,,
0.261562824,0.263122797,0.177314997,0.178212166,0.105884075,0.107080936,0.8859,,,,,,,,,,,,,,,,,,,,
0.256079912,0.256813049,0.177596092,0.179569244,0.106380939,0.106562138,0.9160398,,,,,,,,,,,,,,,,,,,,
0.244831085,0.26732111,0.177972317,0.177863121,0.105787754,0.106962204,0.892153,,,,,,,,,,,,,,,,,,,,
0.26506114,0.258661985,0.176962137,0.178901911,0.106510878,0.106671095,0.8961893,,,,,,,,,,,,,,,,,,,,
0.259812832,0.271987915,0.177560091,0.178790808,0.1062181,0.107245922,0.9179135,,,,,,,,,,,,,,,,,,,,
0.260183096,0.256146193,0.177787066,0.177159786,0.106147766,0.106594086,0.8941044,,,,,,,,,,,,,,,,,,,,
0.261563778,0.258681059,0.177829027,0.17698288,0.106257915,0.107136965,0.8952388,,,,,,,,,,,,,,,,,,,,
